13 6 5 5 5 6 13 13 13 13 13 13 13 6 0 10 10 0 6 13 13 13 6 13 13 13 6 6 0 0
10 0 4 4 8 8 8 4 0 1 1 0 6 13 6 13 6 13 6 6 5 6 0 4 0 0 10 0 6 13
10 7 14 14 14 7 10 0 1 0 4 0 10 10 10 7 10 7 7 7 7 7 7 10 10 0 10 0 0 9
0 0 10 0 6 0 4 12 4 8 4 8 4 4 12 12 4 4 4 4 8 4 12 12 4 8 8 4 0 10
14 7 7 14 14 7 14 14 7 7 10 0 6 6 0 1 1 0 0 4 4 8 8 4 4 12 12 12 4 8
9 0 10 7 14 7 7 10 7 14 7 7 10 0 0 9 9 9 9 3 9 9 0 1 0 4 12 4 4 4
11 3 9 9 0 4 12 12 12 4 0 1 1 0 0 6 5 5 6 6 6 5 5 6 13 6 13 13 6 13
8 8 4 0 4 12 4 8 8 4 12 4 4 0 6 6 6 6 13 13 6 5 6 6 0 9 3 3 3 11
7 7 7 7 7 14 7 10 0 10 7 7 14 14 7 10 7 10 10 10 10 10 7 7 14 14 14 7 14 7
7 10 7 10 10 0 10 0 1 1 1 0 1 1 0 4 4 4 4 4 0 10 0 9 0 1 1 1 1 1
8 8 8 8 4 12 4 12 12 12 12 12 12 4 0 9 0 0 10 10 10 10 7 7 10 7 10 0 4 8
12 4 12 12 4 4 8 8 4 4 4 8 4 12 12 4 0 0 10 0 1 1 0 10 0 0 10 0 6 13
12 12 12 4 8 8 8 4 4 4 0 6 6 6 13 13 13 6 6 13 6 0 4 0 10 0 10 0 9 3
6 5 5 5 5 6 0 6 0 0 1 1 1 1 0 9 9 9 3 3 3 9 3 9 0 1 0 0 6 13
13 13 6 6 0 10 0 0 1 0 6 6 0 6 0 1 1 0 1 1 1 1 0 10 10 0 1 1 0 10
8 4 12 12 4 8 8 4 0 6 6 5 5 6 6 0 6 6 0 9 0 0 0 9 9 9 0 9 3 11
3 9 0 4 4 12 4 0 4 12 12 12 12 12 12 12 4 8 4 12 12 4 8 4 0 4 8 4 0 1
7 10 7 10 7 10 10 7 14 14 14 14 7 7 7 14 14 14 7 10 7 10 7 7 10 0 6 6 0 6
0 10 10 7 7 7 7 7 14 7 14 7 14 7 7 14 7 10 10 0 10 10 7 10 7 7 10 0 4 4
7 7 14 7 14 14 14 14 7 10 10 10 0 1 1 0 1 1 0 9 0 0 0 0 4 12 4 12 12 12
6 13 13 13 6 13 13 6 0 4 12 12 12 4 0 10 10 0 6 13 6 6 6 5 6 6 5 6 13 6
3 11 2 2 11 3 9 9 3 11 2 11 3 9 9 3 9 3 11 3 11 3 3 9 0 4 8 4 4 8
11 3 9 9 3 11 11 3 9 0 10 10 0 10 10 0 10 7 10 0 4 12 12 12 12 12 12 12 4 8
0 9 9 9 3 11 3 11 11 11 2 2 11 3 9 0 9 9 9 9 0 0 10 7 14 7 10 7 10 7
10 10 0 6 6 13 13 13 13 6 6 13 13 13 6 5 5 6 0 10 7 14 14 14 7 14 14 14 14 14
9 0 0 9 0 4 4 12 12 12 4 4 12 12 4 8 4 12 12 12 4 0 1 1 1 1 1 1 1 0
2 2 11 3 11 3 9 0 1 0 10 0 6 5 5 5 5 6 0 1 1 0 10 0 10 10 10 7 14 7
6 0 0 4 8 8 8 4 4 8 4 0 1 1 0 4 4 12 4 8 4 12 4 8 8 4 8 4 8 4
14 14 7 14 14 14 7 7 7 7 10 7 14 7 7 10 10 7 14 14 7 7 14 14 7 14 14 7 10 0
12 4 4 4 4 8 4 4 12 12 4 12 12 12 4 12 4 0 0 6 5 6 13 13 6 6 13 13 6 13
2 2 2 2 2 11 11 2 2 2 2 11 3 9 0 9 3 3 11 3 11 2 2 11 11 11 11 3 9 0
