4 12 12 12 12 4 12 4 0 10 10 10 7 10 0 6 6 0 10 0 10 7 10 0 10 7 7 7 14 7
6 5 6 5 5 5 6 13 6 13 13 6 5 5 5 6 5 6 0 1 1 0 9 3 3 11 3 9 0 9
5 6 13 6 0 9 0 0 10 7 14 14 14 14 7 14 14 7 14 7 7 14 7 7 7 7 14 14 14 7
3 3 3 9 0 4 8 4 4 0 10 7 14 7 10 7 10 10 0 0 9 3 11 2 11 11 3 11 2 11
12 4 0 9 0 0 0 0 9 3 9 0 6 5 5 5 6 0 0 9 0 10 0 9 3 11 3 11 2 2
1 1 1 1 1 0 6 13 13 13 13 13 13 6 6 5 6 5 5 5 6 6 5 5 5 5 5 5 5 6
8 4 8 8 4 8 8 8 4 8 8 8 4 8 8 4 8 8 8 8 8 8 4 8 8 4 8 8 8 4
14 7 7 10 0 6 13 13 6 6 13 6 0 6 13 13 13 13 6 5 5 6 0 1 0 6 13 6 5 6
4 0 0 6 5 5 5 6 6 13 6 13 6 6 0 9 9 0 4 4 8 8 8 8 4 8 4 8 4 8
11 3 11 11 2 2 2 11 2 2 2 2 2 2 2 11 11 3 3 3 3 11 3 9 9 0 9 3 11 11
8 4 4 4 8 8 4 8 4 12 4 0 0 10 7 14 7 10 10 7 10 10 7 7 10 10 10 0 10 10
11 11 2 11 2 11 11 11 11 11 2 11 3 11 2 2 11 11 3 11 11 2 11 11 2 2 11 11 11 3
4 8 4 0 9 9 0 0 0 10 7 14 7 14 7 14 7 10 0 10 7 7 10 7 10 0 4 0 1 0
14 14 14 14 14 7 14 14 7 14 7 7 7 14 14 7 10 7 7 14 7 10 0 9 9 0 10 0 9 0
0 10 0 10 10 0 4 4 0 6 5 5 5 5 5 5 5 5 5 5 5 6 5 5 5 6 5 5 6 13
10 10 10 10 7 10 0 10 0 1 0 4 12 12 4 4 8 8 8 8 4 4 0 6 0 6 0 0 0 9
6 6 13 13 13 6 6 6 5 6 6 13 13 13 13 6 0 6 6 13 13 6 13 6 5 6 0 4 0 4
0 6 0 1 1 1 0 9 0 1 0 0 4 0 4 8 4 8 4 0 1 0 4 4 4 12 4 0 9 0
10 7 7 10 7 14 7 14 7 7 10 10 0 1 0 6 13 13 13 6 13 13 6 13 13 13 13 6 13 6
10 10 7 7 10 7 10 0 10 0 4 4 0 9 0 0 10 7 14 14 7 14 14 7 14 7 10 0 6 5
13 13 13 6 5 5 5 5 6 6 0 1 1 0 9 0 6 13 6 5 5 6 6 6 0 1 1 0 4 0
12 12 4 0 9 0 4 8 8 8 4 8 4 4 0 1 1 0 4 0 0 0 0 9 3 9 9 0 4 4
13 13 13 6 0 6 0 10 7 7 14 14 7 10 10 10 7 14 14 14 7 14 14 14 7 7 10 0 10 10
3 3 11 11 3 9 0 6 0 9 9 3 3 11 11 2 2 2 11 3 3 11 3 9 0 0 4 4 0 10
14 14 7 14 14 14 7 7 7 7 10 10 0 4 0 4 8 4 8 4 12 4 4 8 8 8 4 0 6 5
1 0 1 0 0 0 0 9 0 0 1 1 0 0 1 0 1 1 0 9 3 11 11 3 3 9 9 0 4 8
12 12 4 4 12 12 12 12 4 12 4 4 0 1 1 0 0 10 7 7 10 0 10 7 10 0 1 0 6 5
1 1 1 1 0 1 1 0 1 0 1 0 6 0 1 0 1 1 0 9 0 10 0 4 8 4 0 1 1 0
13 6 5 6 6 0 10 10 10 10 10 0 10 10 10 7 14 14 14 14 14 14 14 7 7 7 10 0 9 3
6 5 6 6 0 10 7 10 7 10 10 0 9 0 4 8 4 12 12 4 12 12 12 12 12 4 0 6 13 6
7 7 7 14 7 7 7 10 10 10 0 1 1 1 1 0 4 12 12 4 8 8 4 4 12 4 12 4 0 1
1 1 0 9 3 3 3 11 11 11 2 11 3 9 3 3 3 9 9 3 11 11 2 11 11 3 9 0 10 0
1 0 10 10 0 4 8 4 8 8 8 8 8 8 8 4 0 6 13 6 0 1 0 9 9 9 0 6 6 5
3 9 9 9 3 3 3 11 11 11 11 11 2 11 11 3 3 9 0 1 1 1 1 0 1 0 0 1 0 6
3 11 11 11 2 11 2 11 3 11 3 11 3 3 3 3 9 0 9 0 1 0 9 0 1 0 9 9 0 6
8 8 4 8 4 12 12 12 12 12 4 8 4 12 12 12 4 0 10 7 10 0 6 13 6 13 13 13 13 13
1 1 0 1 0 1 0 6 5 5 6 6 13 13 13 6 0 10 0 10 10 0 10 7 10 10 7 7 14 14
2 2 2 11 2 2 11 11 11 2 2 11 11 3 3 3 9 3 9 0 0 0 4 12 12 12 12 4 4 0
11 2 2 2 2 11 3 3 3 11 2 11 11 3 11 2 2 2 11 3 9 0 4 12 12 12 4 8 4 4
8 4 8 8 4 12 12 4 8 4 4 4 0 4 12 12 12 12 4 4 4 12 12 4 8 4 0 0 6 5
7 10 10 0 1 1 0 10 0 10 0 4 0 6 13 6 5 6 13 6 0 0 10 7 7 14 7 10 0 9
8 8 8 4 12 4 4 0 4 8 4 0 10 7 10 10 7 14 7 7 10 7 7 14 14 7 7 7 10 7
6 6 0 10 7 7 7 14 14 7 7 14 7 7 7 14 14 14 14 14 7 10 10 7 14 14 14 14 14 7
8 8 8 8 8 8 4 4 8 4 8 8 8 8 4 8 4 0 0 0 0 1 1 0 10 10 0 1 0 6
0 6 6 5 5 5 5 5 5 6 13 6 0 9 9 0 1 1 0 1 0 0 6 5 6 6 13 6 5 6
12 12 4 12 4 8 8 4 4 0 0 1 1 0 6 5 6 6 13 6 13 6 0 1 0 6 5 6 5 5
7 7 14 14 14 14 7 7 10 10 10 7 10 10 0 4 4 12 4 0 6 5 5 5 6 13 13 13 6 13
14 7 7 14 7 10 0 4 4 12 12 4 8 8 4 4 12 12 12 4 8 4 12 12 12 12 12 12 12 12
14 14 14 7 14 7 10 10 0 4 4 8 4 12 4 0 6 5 6 5 5 5 6 13 13 13 13 6 5 5
1 1 0 10 0 10 10 0 6 0 1 0 9 0 6 13 13 13 13 13 13 6 6 13 13 6 13 6 0 1
0 4 0 6 0 9 3 9 9 9 3 11 3 9 0 0 10 0 9 9 0 9 3 11 2 11 3 3 3 9
8 4 4 12 12 12 12 12 4 4 0 4 8 4 0 1 0 1 1 1 0 1 0 0 1 0 9 3 11 2
2 2 2 2 11 3 3 11 2 2 11 2 11 11 11 11 3 3 3 3 9 9 3 3 3 11 3 9 9 3
2 2 2 2 11 2 11 11 11 11 11 3 3 11 11 11 11 3 9 0 9 0 4 4 4 4 0 0 9 9
7 14 7 10 7 14 7 10 10 10 7 10 0 0 4 4 4 8 8 4 4 8 4 12 4 0 9 0 0 4
9 3 9 3 3 9 9 3 9 3 11 2 11 11 3 3 3 9 9 3 11 11 3 3 11 11 2 2 11 11
13 13 13 13 13 13 6 0 0 1 1 1 0 9 0 1 0 4 4 0 0 9 9 9 9 9 9 3 3 11
6 6 6 6 13 13 13 6 6 5 5 5 6 5 5 6 0 4 12 12 12 12 12 4 12 4 0 4 0 4
0 4 8 4 0 10 10 7 14 7 14 14 7 14 7 7 14 14 14 7 7 10 10 0 1 1 1 1 1 1
9 9 9 9 9 0 0 9 3 11 2 11 11 11 3 11 2 2 2 11 11 2 2 11 11 2 2 11 3 11
1 1 1 0 9 0 1 1 1 1 0 1 1 1 1 0 6 0 6 5 6 0 1 1 1 0 4 12 4 8
13 6 13 13 6 5 5 6 6 6 0 0 0 1 1 0 9 9 9 3 3 3 3 3 11 2 2 11 3 3
1 1 1 1 1 0 4 0 4 12 4 8 4 4 8 8 4 12 4 8 4 4 0 0 6 5 6 13 13 13
12 12 4 4 12 12 4 0 10 7 14 7 14 14 7 7 7 7 7 14 14 7 14 14 7 10 10 10 7 10
6 6 0 1 0 9 0 0 9 9 0 0 4 4 12 4 8 4 0 4 0 0 1 1 1 0 1 0 10 7
9 3 11 3 3 11 11 2 2 2 11 2 2 2 2 11 3 9 9 9 0 4 8 8 4 4 4 12 4 0
11 3 3 3 11 3 3 11 11 11 3 11 2 11 11 3 3 9 0 9 9 9 0 1 1 0 9 9 9 0
7 10 7 14 14 7 7 10 7 14 14 7 10 10 10 10 0 1 0 6 5 5 6 5 5 5 5 5 6 13
1 0 9 9 3 9 9 9 3 9 0 9 9 9 0 0 6 0 10 0 4 4 12 4 0 10 7 7 14 14
13 13 13 6 13 6 13 6 13 13 13 13 13 6 0 1 1 1 1 0 1 1 1 0 6 5 5 5 5 6
6 6 0 4 4 12 12 4 8 8 8 4 12 12 4 0 9 0 0 10 7 14 7 10 10 7 7 7 7 14
6 5 6 6 0 0 10 0 4 8 4 8 4 8 8 8 8 4 4 0 9 0 10 0 1 1 1 1 0 0
13 6 5 6 6 13 13 6 0 4 4 0 0 4 0 0 1 0 1 0 4 4 12 4 0 9 3 3 3 9
0 0 0 6 0 6 0 1 1 0 4 4 8 8 8 8 4 12 12 4 12 12 12 4 12 4 0 10 0 9
12 12 12 12 12 12 4 4 8 8 8 8 4 4 4 12 12 4 4 8 8 8 4 12 12 4 4 12 4 0
10 0 1 0 4 0 0 0 0 6 0 10 7 10 10 7 10 10 10 7 10 10 10 10 7 14 14 7 10 7
8 4 12 4 12 4 0 0 10 0 4 8 4 12 4 0 1 1 1 1 1 0 6 13 13 6 13 6 13 6
10 0 6 13 13 6 6 0 0 0 6 13 13 6 0 10 7 7 7 10 10 10 0 10 0 6 0 1 0 0
8 4 4 12 4 12 12 4 8 4 12 12 12 4 8 8 8 8 8 8 8 8 4 12 12 12 12 12 12 4
0 1 1 0 9 0 9 9 3 9 0 9 9 3 11 11 2 11 2 2 11 3 9 9 9 9 3 3 3 11
8 4 0 0 0 4 12 12 12 12 12 12 4 4 0 1 1 0 10 7 14 14 14 7 14 7 10 10 0 10
8 8 8 4 4 8 4 12 4 4 0 1 0 1 1 0 9 0 9 0 1 0 0 6 6 0 4 8 4 4
8 4 12 12 4 12 12 12 12 12 4 12 4 4 0 4 12 12 12 4 12 12 4 4 4 4 8 4 0 9
12 4 12 4 4 4 0 4 8 8 8 4 8 8 8 8 8 8 8 4 0 9 9 3 11 11 2 2 2 11
9 9 0 10 0 10 7 7 10 10 0 10 7 14 14 14 7 14 14 14 14 7 7 7 7 10 10 10 0 9
0 6 0 1 0 1 1 1 0 1 0 0 6 5 6 5 6 0 9 0 10 7 14 7 10 7 7 7 7 7
6 0 1 0 1 1 0 10 10 10 7 14 7 10 10 10 0 9 3 9 9 3 3 9 3 3 9 9 9 9
7 10 10 0 1 1 1 1 0 10 0 0 6 6 0 10 7 14 7 10 10 0 9 3 9 3 11 3 11 3
6 13 6 6 6 6 0 1 1 0 9 9 9 9 0 6 6 5 5 6 5 5 6 0 4 8 4 0 6 5
10 10 0 9 3 9 3 3 9 9 9 0 4 12 4 12 4 8 4 4 0 6 6 13 6 5 5 6 13 6
0 10 0 1 0 0 1 1 1 1 1 0 1 0 6 5 6 0 6 13 6 13 13 6 5 5 5 5 5 5
6 5 5 5 5 6 0 6 6 0 0 1 1 1 0 4 4 8 8 8 8 4 0 6 13 13 6 6 6 5
1 1 0 1 0 0 0 0 9 0 6 5 5 5 5 6 13 13 6 5 5 6 0 10 7 14 7 14 7 7
8 4 12 12 4 0 9 3 3 3 11 2 2 2 2 2 11 11 2 2 11 3 3 3 11 11 2 11 11 11
7 10 0 0 9 0 10 10 0 4 12 4 0 10 10 7 10 0 0 10 0 0 4 0 6 6 13 6 5 5
12 4 12 4 4 4 4 12 4 8 8 8 8 8 4 12 4 8 4 0 1 0 1 0 1 0 9 3 9 0
1 1 0 0 1 0 0 6 0 9 0 4 12 4 0 10 7 7 14 7 14 7 14 14 14 7 7 7 7 7
4 0 4 8 4 0 9 0 9 9 3 11 11 11 11 3 9 0 10 0 6 5 6 0 10 7 7 14 7 10
13 13 6 5 5 6 6 13 13 13 6 6 13 6 5 5 5 5 5 6 5 6 6 6 6 6 13 6 0 4
4 4 0 9 9 9 9 9 9 3 11 2 11 3 11 11 2 11 11 3 11 11 3 9 3 11 2 11 3 11
6 0 4 0 4 12 4 8 8 4 4 4 4 0 1 0 9 9 0 0 10 10 10 10 7 14 7 7 7 10
1 0 4 8 4 8 4 4 8 4 0 4 4 8 8 4 4 8 8 8 8 4 4 12 12 12 4 12 12 12
7 10 0 6 13 6 5 5 6 13 6 6 0 1 0 1 0 10 7 10 7 7 7 10 0 10 10 10 10 0
6 13 6 6 6 5 5 6 5 5 5 5 6 5 5 6 13 13 6 5 6 13 13 13 6 6 6 13 13 13
14 7 10 10 10 7 14 7 7 7 7 10 10 7 10 7 14 14 7 7 14 7 7 10 7 14 14 7 14 14
2 11 11 11 11 11 3 11 11 11 2 11 2 11 3 9 9 3 3 3 11 3 11 2 2 2 2 2 11 2
3 11 11 3 11 11 3 9 9 0 0 0 1 0 6 13 13 6 13 6 0 0 6 13 6 13 13 6 5 5
11 11 11 3 9 9 0 9 3 11 3 9 0 6 5 5 6 0 0 6 13 13 13 6 13 13 6 5 5 6
4 0 9 3 3 9 0 0 6 5 5 6 13 6 13 13 6 0 0 0 6 13 6 0 10 10 0 1 1 0
1 0 9 0 4 4 12 4 8 8 4 4 0 10 0 0 6 0 1 0 6 13 13 13 13 6 13 6 0 9
13 13 13 13 6 13 6 5 5 6 13 6 5 6 0 9 9 3 3 3 9 9 9 9 3 11 3 11 11 2
6 0 10 0 10 0 6 13 13 6 5 6 0 1 1 0 6 13 13 13 6 0 6 6 5 6 13 6 0 6
8 8 8 8 8 4 4 12 4 0 4 4 8 8 8 4 4 8 8 8 4 4 8 4 12 12 4 8 8 4
9 0 6 5 5 5 6 13 6 0 6 13 6 6 6 0 9 0 9 3 11 2 2 11 11 11 2 2 2 2
1 0 4 8 4 12 4 12 4 4 4 8 4 4 8 4 12 12 4 4 0 10 10 7 7 10 10 0 4 4
7 7 7 7 10 7 14 7 14 7 14 7 7 7 10 10 7 10 0 4 8 4 0 9 3 3 11 3 3 9
4 4 4 4 12 4 12 12 12 4 8 8 8 8 8 4 0 6 6 5 6 13 13 6 5 5 6 5 6 0
8 4 0 4 4 4 8 4 4 4 12 4 8 4 12 4 0 0 6 6 0 4 0 10 10 7 7 10 0 6
3 3 9 0 4 4 12 12 12 4 4 0 10 10 0 9 0 1 1 1 1 0 1 1 0 9 0 1 1 0
4 0 0 9 0 9 3 11 2 2 2 2 2 11 11 3 11 3 9 3 9 3 11 3 3 11 11 3 11 3
13 6 13 13 6 5 6 5 6 13 13 6 5 6 13 6 5 6 6 13 6 5 6 5 6 0 9 9 9 3
4 8 4 4 12 4 8 8 4 0 10 0 0 1 0 4 8 8 8 8 4 4 8 8 4 4 0 9 9 0
8 4 0 9 0 10 7 10 0 4 12 4 4 0 1 1 0 4 0 10 10 10 7 10 7 14 7 10 7 14
12 4 4 0 9 3 9 0 10 0 0 4 12 4 8 4 8 8 8 4 8 4 4 0 1 1 1 1 0 4
3 11 11 3 3 3 3 3 11 2 11 3 9 9 3 3 3 3 11 2 2 2 11 11 3 11 2 2 11 3
4 0 9 3 11 2 2 11 11 2 2 11 3 9 9 3 3 11 3 9 3 3 11 2 2 11 11 3 3 3
14 7 7 10 10 0 6 0 1 1 1 0 10 0 4 0 10 0 1 0 4 0 1 0 1 1 0 10 10 7
13 13 6 13 6 5 5 5 5 6 13 6 13 13 13 6 13 6 13 13 13 6 5 5 6 6 6 6 13 13
13 13 13 13 6 5 6 0 9 0 1 0 6 5 6 0 6 0 0 1 1 1 0 1 1 0 4 0 10 0
3 11 3 3 11 2 2 2 2 2 2 11 11 2 2 2 11 2 2 2 2 2 2 2 2 11 2 2 11 2
7 10 7 14 7 14 7 7 14 14 14 7 10 0 6 6 5 5 5 5 5 6 6 5 5 5 6 13 13 13
4 8 4 8 8 8 8 8 8 4 8 8 8 4 0 10 0 4 12 4 4 0 1 0 0 4 8 4 0 10
6 13 6 5 5 6 0 9 3 9 3 9 9 0 1 1 0 4 4 4 12 12 12 4 4 8 4 0 6 13
10 10 0 6 6 13 6 5 6 13 6 13 13 6 6 13 6 5 5 6 0 9 9 0 6 6 5 5 5 5
3 3 9 0 10 0 10 7 14 7 7 14 14 14 7 14 7 14 14 14 7 7 7 14 7 14 7 7 10 7
6 5 5 5 5 5 5 6 6 5 6 5 5 5 5 6 13 6 13 13 6 13 6 6 13 13 6 0 1 1
9 0 4 8 4 12 12 12 12 12 4 12 12 4 0 6 13 13 6 6 13 13 6 13 13 13 13 6 5 6
9 3 3 11 3 3 3 3 9 9 3 11 11 11 11 11 2 11 2 2 2 2 2 11 3 3 3 3 9 9
11 2 11 11 2 11 3 3 9 3 9 0 6 13 6 5 5 6 13 13 13 13 6 6 13 6 13 6 6 13
2 11 2 2 11 3 9 9 9 3 11 2 11 2 11 2 11 3 11 3 11 2 11 2 2 11 11 2 11 11
12 4 12 12 12 4 4 8 4 4 0 0 4 4 12 4 8 4 0 4 4 12 4 4 12 12 4 4 4 8
13 13 6 6 5 6 5 6 6 6 5 5 6 13 13 13 6 6 6 0 10 10 7 14 14 7 14 14 14 7
2 11 11 2 11 3 11 3 9 0 6 6 0 10 10 10 7 7 7 7 7 7 14 14 7 14 14 14 14 14
0 6 6 6 6 6 5 5 6 5 6 13 13 13 13 13 13 6 6 0 9 0 1 1 0 0 6 0 1 0
13 6 0 9 3 11 11 11 2 11 3 9 9 0 1 1 1 0 1 1 0 9 3 11 3 3 9 9 0 6
0 9 3 9 3 11 3 9 0 9 3 9 3 11 11 3 11 3 9 3 3 3 9 3 11 11 3 11 11 2
3 3 11 2 2 2 11 2 2 2 2 11 2 11 11 2 11 2 2 2 2 11 11 3 3 3 3 9 9 0
13 13 6 5 6 6 6 6 0 9 3 9 0 10 7 7 7 14 14 14 14 14 14 7 14 14 7 7 14 14
11 11 3 11 3 11 11 2 11 2 2 11 11 11 2 2 11 11 3 11 2 11 11 3 9 0 0 4 0 6
3 3 3 3 3 3 9 3 11 11 11 2 11 2 2 2 2 11 2 2 11 11 11 2 11 11 3 11 3 9
13 13 13 6 5 5 5 5 5 5 6 0 6 13 6 13 6 0 9 0 10 10 7 14 14 7 10 0 6 6
14 7 7 10 7 7 7 7 14 7 14 14 7 10 0 0 1 0 4 12 12 12 4 12 4 8 4 0 9 9
5 5 6 13 6 0 6 13 13 6 5 5 6 0 9 0 4 8 8 4 4 4 8 4 4 0 6 0 9 3
14 7 7 14 14 7 14 7 7 10 7 14 7 14 7 7 7 14 14 7 7 7 10 10 0 4 12 4 12 12
0 6 6 5 6 6 5 5 5 5 6 5 6 5 6 13 6 0 10 0 9 0 6 6 0 6 6 0 0 4
3 9 9 0 0 9 9 0 0 1 1 0 10 10 7 10 7 14 14 7 10 0 4 0 10 7 10 10 7 14
9 3 3 11 11 11 2 2 2 11 11 3 9 0 1 1 0 4 12 12 12 4 8 8 4 12 4 12 12 4
14 14 14 14 7 10 7 7 14 7 14 14 7 7 7 10 10 7 14 7 10 0 9 9 0 9 9 0 1 1
13 13 13 13 6 13 13 13 13 13 13 13 6 13 13 6 0 10 7 10 7 7 14 14 7 14 14 7 7 10
13 13 13 13 13 13 6 6 0 10 0 4 0 10 10 7 7 14 14 14 14 7 10 10 7 10 0 6 13 13
6 5 5 6 0 10 0 4 0 4 0 6 13 13 13 13 13 13 6 6 0 10 7 7 7 14 7 10 7 14
13 13 13 13 13 6 5 5 6 0 9 3 3 3 3 11 11 3 3 9 0 1 1 1 0 1 0 6 6 13
11 11 11 3 9 3 9 0 9 3 3 11 11 2 2 2 2 2 2 11 11 3 11 3 11 3 3 3 9 3
0 10 0 9 9 3 3 9 0 1 0 9 9 3 3 3 9 0 10 7 7 10 7 14 14 14 14 14 7 14
13 13 6 5 5 6 6 6 13 6 13 13 6 5 5 5 6 6 13 13 13 13 13 6 6 5 5 5 6 0
1 1 1 0 0 10 0 9 9 3 3 3 9 9 0 1 0 0 10 10 10 7 10 0 9 9 0 0 9 9
4 8 8 4 12 4 8 4 8 8 8 4 0 10 7 7 10 7 10 10 7 7 14 14 7 7 10 10 7 10
11 2 11 3 11 2 11 2 2 2 11 11 11 2 11 11 2 2 11 2 11 11 3 9 0 0 10 10 7 10
11 11 2 11 3 11 3 9 3 9 9 0 9 3 3 9 9 9 9 0 0 9 9 3 11 11 2 2 2 2
10 7 14 14 14 14 7 14 14 7 10 10 7 14 14 7 14 7 14 14 7 7 14 7 7 7 10 0 1 0
10 0 1 0 0 10 7 10 7 10 0 1 1 0 10 0 0 1 1 0 6 5 5 5 6 5 6 13 13 6
7 10 10 0 4 8 4 0 9 9 9 0 0 4 8 8 8 4 12 4 8 8 4 12 4 8 8 8 8 8
5 5 5 5 5 5 5 6 13 13 6 6 0 6 13 13 13 13 6 0 10 10 0 4 8 4 0 0 4 0
1 1 0 1 1 0 4 8 8 8 8 8 4 8 4 4 4 0 0 0 4 0 10 7 14 14 7 7 14 7
9 9 9 9 0 6 13 13 6 6 13 6 0 6 13 6 5 5 5 5 5 5 6 6 5 6 13 13 6 13
1 0 0 1 0 9 3 11 11 2 2 11 2 2 11 3 11 2 11 2 11 3 11 2 2 11 2 2 2 2
6 13 13 13 6 0 0 1 1 1 1 1 1 1 0 9 9 0 9 3 11 2 11 2 2 11 2 2 11 2
10 7 7 14 7 14 7 7 10 7 10 10 10 7 14 7 14 14 14 7 14 7 7 10 0 0 0 6 0 4
0 0 6 6 13 6 6 0 4 8 4 0 10 7 7 10 0 1 0 4 12 4 0 9 9 0 4 4 12 12
7 14 7 14 14 14 7 14 7 7 7 10 7 10 10 7 10 0 10 7 10 7 10 10 0 0 0 4 8 4
5 6 0 4 8 4 8 8 8 8 8 4 12 4 12 4 8 4 8 4 12 12 4 8 4 0 9 3 3 9
0 1 0 9 9 9 3 9 3 11 2 2 2 2 2 2 2 11 3 11 11 2 11 3 11 2 2 11 2 2
8 8 8 8 8 4 4 8 4 12 12 12 4 4 4 12 12 12 4 12 12 4 4 8 8 4 8 4 8 8
13 13 6 13 6 0 4 8 4 12 12 12 12 12 12 4 8 8 8 8 8 8 4 8 4 12 4 12 4 8
14 14 7 10 0 0 10 7 14 14 7 14 14 14 7 14 7 10 7 14 7 10 10 7 10 7 7 10 10 10
2 11 2 11 11 3 11 2 2 2 2 2 11 11 11 11 2 11 3 9 9 0 0 6 13 13 13 6 5 5
3 3 3 11 11 3 9 3 11 2 2 2 11 2 2 2 11 3 3 3 9 3 11 11 2 2 11 2 11 11
4 0 0 6 13 6 13 13 6 13 13 6 13 13 6 13 13 13 6 6 0 1 1 1 0 9 0 6 13 13
11 2 2 11 11 11 2 11 3 3 9 9 9 9 9 9 0 1 1 0 10 7 7 14 7 10 7 10 10 0
14 7 14 14 7 7 7 10 0 0 4 12 12 4 12 4 0 1 1 0 6 0 4 12 4 8 4 4 8 4
12 12 4 8 4 12 12 4 8 4 4 4 8 8 8 4 4 12 12 4 4 4 12 4 0 9 0 0 6 0
14 14 7 10 0 0 4 0 10 0 0 10 7 10 7 10 10 7 10 7 7 14 7 10 7 7 14 7 7 10
11 2 2 11 3 3 3 3 3 11 11 11 2 2 11 3 3 9 3 3 3 11 3 3 9 0 6 6 5 5
6 6 6 6 6 5 5 6 6 5 5 5 5 5 6 5 6 13 6 13 6 5 6 6 6 5 6 6 13 13
5 6 0 10 10 10 7 14 7 14 14 14 14 7 14 7 7 14 7 7 14 7 14 14 14 7 10 7 14 7
1 1 1 0 1 0 6 6 0 1 0 6 13 13 6 13 13 13 13 13 6 6 13 13 13 6 6 5 5 5
0 6 0 10 7 14 7 7 10 10 7 14 7 14 14 14 7 10 0 1 0 1 0 9 0 4 8 4 8 8
1 1 1 0 9 3 9 0 10 0 0 6 0 9 3 3 9 3 9 3 9 0 1 0 9 9 3 9 0 4
14 14 7 7 7 7 10 7 14 14 14 7 14 14 7 10 7 10 10 7 7 14 14 14 7 7 14 7 14 7
10 7 7 14 14 14 14 7 14 14 14 7 14 14 7 14 7 7 10 7 14 14 14 14 7 14 14 7 10 10
9 0 1 1 1 0 10 0 9 9 9 9 0 10 10 0 10 0 10 7 10 7 14 14 14 14 7 7 7 10
8 8 4 12 4 12 12 12 12 12 12 4 0 10 10 7 7 7 7 10 0 10 7 10 10 0 1 0 9 3
11 2 11 3 3 11 2 11 3 9 9 0 9 9 3 11 2 2 11 11 2 11 3 9 0 4 0 4 12 4
7 14 7 14 14 7 10 10 0 0 1 1 0 9 9 3 11 11 3 9 3 11 3 9 3 9 0 1 1 1
5 6 0 6 0 6 6 13 6 13 13 6 5 6 5 5 6 6 13 6 5 5 6 0 1 1 0 4 0 9
1 1 0 10 7 10 0 6 13 13 13 6 6 0 0 0 10 0 1 0 10 10 7 10 7 10 0 10 7 14
4 12 12 12 12 12 12 4 8 4 0 1 0 4 8 4 8 8 8 4 8 8 4 8 8 4 12 12 12 12
11 11 3 3 11 11 2 11 11 2 2 2 2 2 11 11 3 3 11 11 2 11 3 11 11 11 3 3 3 9
13 6 0 1 0 0 6 0 10 0 10 0 0 1 0 0 4 0 9 9 3 3 11 3 9 9 3 11 3 11
7 10 7 10 10 0 4 0 9 0 10 10 0 4 0 0 1 1 1 1 1 0 1 0 9 9 9 0 0 9
2 2 2 2 11 11 2 2 2 2 11 3 3 11 2 11 2 11 2 11 11 2 11 3 11 2 2 11 11 2
11 11 3 9 3 11 11 3 3 9 3 9 9 9 0 4 4 12 12 12 12 4 12 12 12 4 4 0 9 9
12 12 4 0 4 0 9 3 9 0 1 1 1 0 4 12 4 4 0 4 8 8 4 12 12 12 12 12 4 12
4 12 4 4 0 10 7 10 7 10 10 10 10 10 0 0 6 0 10 10 10 10 10 10 7 14 7 14 7 10
10 10 0 9 3 11 2 2 11 3 9 9 0 10 10 7 14 14 14 14 7 7 14 14 7 14 14 7 7 14
14 14 7 10 0 6 0 0 4 0 0 0 1 1 1 1 0 6 13 6 6 0 10 0 4 0 10 10 10 10
